person,age,gender,sents,wordcount,noun,verb,adj,adv,intj,pron,wh,conj,prep,short sent,long sent,short word,long word,frag,# diff,% func words,selfish,# unique,% unique no func,% joy,% surprise,% anticipation,% anger,% fear,% trust,% disgust,% sadness,loc fear,glb fear,loc joy,glb joy,loc trust,glb trust,loc surprise,glb surprise,loc disgust,glb disgust,loc anticipation,glb anticipation,loc anger,glb anger,loc sadness,glb sadness,loc valence,glb valence,loc arousal,glb arousal,loc dominance,glb dominance,loc humor,glb humor,loc humor M,glb humor M,loc humor F,glb humor F,loc humor young,glb humor young,loc humor old,glb humor old,% humor,% VAD,short/long,words/sent,conj/sent,verb/noun,noun/pron,% diff w/func,% unique w/func,misc words,% frag,party
Lucille Roybal-Allard,80.0,0.0,17.23076923076923,420.0769230769231,33.83555825500172,14.009318150636599,8.092330511586532,2.296988743357144,0.025352831881494304,5.7494324254599904,1.0547941749538488,4.752686643637388,15.486650085846607,1.7307692307692308,15.5,290.2307692307692,129.84615384615384,1.6153846153846154,206.80769230769232,45.19865594149773,0.40263823798283355,144.15384615384616,32.7572845442904,3.6744504402177443,1.176286165821247,2.9026027304827213,1.4316460613257687,2.6472414849450496,6.360548666514172,0.8744405554159415,1.80071392324761,0.41538144087528467,0.012291903568042124,0.38351617061135546,0.015103215949198119,0.5261807864222434,0.0335829419477105,0.33777301704705553,0.004604982256145964,0.33218540903540905,0.004051526995657071,0.4391009182590914,0.014295801377174651,0.37462765829256217,0.00638289806771463,0.4469450619892928,0.009145500929719615,0.6185115068546937,0.24208564698529259,0.4708728535774596,0.18458050076928426,0.6096433393135496,0.23865567694881173,2.1369659361814524,0.31659122641776616,2.1482617235999304,0.3186271986245745,2.1278160234196197,0.314907523842719,2.1220939397185643,0.3144324431388202,2.1551254036577,0.319340252151387,14.817054566208926,39.1536294818452,0.250388933971011,23.572188076315477,0.4455053396923549,0.41917057732300056,6.734974665961062,55.19851279170548,40.45006287318346,334.7738112545618,14.047493016398656,-1
Lucy McBath,61.0,0.0,12.862068965517242,271.6896551724138,31.21355824085324,15.384305916692469,5.986137910438033,3.1235971591314318,0.11926909819870492,8.410219442526522,1.614190795952409,3.3151664732226798,15.261605083323001,1.9655172413793103,10.89655172413793,201.93103448275863,69.75862068965517,1.4482758620689655,141.9655172413793,49.1890660627279,0.4868689871365258,101.10344827586206,35.225386358391866,3.8262022948384438,0.9752590538868893,2.8893491237337954,2.2281172812838164,2.841330448452251,5.244615122327123,0.9209744546960231,2.118654309812006,0.41615428122137066,0.016108862645030243,0.4504793485741761,0.017640160046908226,0.5699770310270845,0.030138267922093877,0.2839200602079912,0.003748080784962004,0.33574904214559387,0.005119328732885777,0.5066739558120625,0.015272335625705366,0.37732736451388893,0.01167021733944152,0.41724049929110774,0.012442319272137346,0.6240293920027109,0.22405523487523726,0.4741620349575181,0.17059577535318543,0.6069670055999772,0.21828551130289528,2.1381382456358455,0.3266123978673728,2.171384288124691,0.33202739452931235,2.1122174978876425,0.3223495279271252,2.1414295241426275,0.3277956832272644,2.1343297863188107,0.32535626639303933,15.235858560521175,35.96074655085476,0.2620493810148983,20.225195774630972,0.30727511524205864,0.5335454345617052,6.143611050320681,62.255637263887905,47.16576148357376,187.2616050520753,16.496972442275652,-1
Madeleine Dean,62.0,0.0,13.5,228.07142857142858,31.60077208908465,16.152263755128804,7.073943880952451,3.652668674113366,0.031495044381642315,7.7096263795567195,1.2070648008639668,3.6217887258347488,13.890606581470115,2.892857142857143,10.607142857142858,165.78571428571428,62.285714285714285,1.3928571428571428,132.64285714285714,47.82959065480761,0.4076190305646646,96.10714285714286,33.54239777115627,3.7347145037641214,0.9597335165293288,2.33776315190152,1.9936922887279003,3.6225140349619047,4.764950640468331,1.1455135538697634,2.96031891251519,0.4711793435496208,0.019233648017198856,0.4228407522099749,0.016414418631718,0.5508769295458952,0.026093378992894118,0.31547755102040814,0.003557441922578199,0.3640497448979592,0.005678418477889815,0.49286686507936495,0.01167213043917667,0.4206894186765616,0.01019363608157885,0.5158044893598467,0.01555159696095997,0.6017040009101594,0.22964202991605911,0.46783886761403976,0.17888513286734362,0.5860048625052464,0.22370700136084531,2.113449541792693,0.33291278107280936,2.146526700847999,0.33838102257905806,2.0843086977011605,0.3282248341183907,2.104473866238647,0.33145263276271203,2.120619878791476,0.3340486144511417,15.789115098909562,38.19720583408466,0.3222341733896356,16.898585481865776,0.3023524884986565,0.5269811862654826,4.900622055073953,61.036675500779005,44.662644477134954,143.1311986400421,11.120972689290555,-1
Madison Cawthorn,26.0,1.0,16.0,255.8,24.549799615705744,17.34609184800166,5.9356844948688465,6.557670147617841,0.0,10.655411169382853,1.6480965603950122,3.73120761121845,16.28426322968371,2.6,13.4,204.2,51.6,1.0,137.2,56.407233610511454,0.7174242424242424,96.4,26.915417589016062,3.9111487071222797,1.7044357259750123,2.6869346683340822,2.8369528176943364,2.080027824020589,4.758638149238321,1.2277883840745036,2.3014004773813155,0.3741333333333334,0.009022106931545131,0.3937609523809524,0.015848468646702415,0.5465633053221288,0.025899866488702274,0.24694545454545452,0.003705035576653659,0.3303,0.004180083059151919,0.38180396825396823,0.013421036634847339,0.3898602197802198,0.010844240027130948,0.3403771428571428,0.006964340354854883,0.6069884440354439,0.21532113007572007,0.4509401907859136,0.1598987606260665,0.5952670571402179,0.2110741027501269,2.1970280346714626,0.38435360012016134,2.236016148049005,0.3910418767907914,2.1676929076895486,0.37943168206930616,2.1637818215478206,0.37890957734173697,2.230719331487972,0.39003609410787027,17.506608450070246,35.41155580160174,0.19056277056277057,16.78358585858586,0.277800816832385,0.7169217687074829,2.426134515890613,54.41047371379059,38.22845219652903,169.0917753231259,7.186868686868687,1
Marc Veasey,50.0,1.0,14.368421052631579,311.5263157894737,32.292129287937186,16.132997466165257,6.378765760903159,4.08525811301507,0.0,6.74505341711389,1.323184922312338,3.7657846343739294,15.316691947894185,1.8421052631578947,12.526315789473685,235.3684210526316,76.15789473684211,1.3157894736842106,163.89473684210526,47.171365572517836,0.32958328900801365,115.42105263157895,31.961122596055105,3.750243578202427,1.1437335540395484,3.0306505124121905,1.7843462690176066,2.635119880547517,5.646875271489536,0.7727258138096932,1.649634876568274,0.47933786027568925,0.013764424265852952,0.4026487033434402,0.0160684038518703,0.5151721138526439,0.02914111367459768,0.35210263157894733,0.004200772464755926,0.36047428229665074,0.0036036733517783594,0.4925709795321639,0.014942999373011391,0.43495698099415203,0.008971990122318666,0.382565677830941,0.008421405105069127,0.6220955278813701,0.23592229546835508,0.46891826615357585,0.17820941446934802,0.5985833790234776,0.22730349700552183,2.124454910758683,0.3556658872565713,2.1313444566724358,0.35710477301208404,2.1154163480997994,0.3540156657437008,2.105441534318405,0.35247016586404456,2.1421695616289544,0.3587010047218646,16.75742171055067,37.953155243178564,0.18955445139655658,20.9607621264904,0.31802686359299664,0.5391671702627153,5.337579509124875,57.22088449704977,41.327038805492336,225.48645023975865,10.897851638365712,-1
Marcy Kaptur,75.0,0.0,19.25925925925926,429.9259259259259,35.18343440580008,13.503112243026683,8.25102321871619,3.1414577077286343,0.010173015013849599,4.890033652750341,0.9724581503666443,3.7179536302773584,14.700907017120963,2.074074074074074,17.185185185185187,290.962962962963,138.96296296296296,1.6666666666666667,220.1851851851852,42.54301158871035,0.3176154392692669,161.7037037037037,35.99211783417849,4.1458943351670605,1.1246659325573154,2.4757364578445125,1.0263974160385556,2.3039026226613983,5.640278179023876,0.8147093647249813,1.5516333397667705,0.4206831696777933,0.010470816715837437,0.41201871638749765,0.01730850647650232,0.5279097423752552,0.02989652809688819,0.35675954847621516,0.004444123232790605,0.36859353321575555,0.003369383276466278,0.506540627330832,0.012548388435476633,0.37393577633697767,0.004482577697724854,0.4457731922398589,0.007812546508904393,0.63283948214862,0.24784868390415635,0.4749639609905702,0.18601423517759846,0.6275690040065859,0.24627820576351092,2.160187026758594,0.3182243485157745,2.1802888352173873,0.3214551427881272,2.1475714314280134,0.31617428125443775,2.1476462911396506,0.316338644133983,2.165618925304549,0.3191122809472422,14.715219872899151,39.16286323065635,0.1500529949901019,22.010068955976287,0.3155332735633082,0.39003382119626806,9.370574471215583,58.00091803205242,43.86127268620418,345.5553728851251,10.35179432553657,-1
Maria Elvira Salazar,60.0,0.0,3.0,21.0,30.434782608695652,21.73913043478261,8.695652173913043,4.3478260869565215,0.0,13.043478260869565,0.0,0.0,4.3478260869565215,2.0,1.0,14.0,7.0,1.0,19.0,52.38095238095238,1.0,18.0,47.61904761904762,4.761904761904762,4.761904761904762,4.761904761904762,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.441,0.020999999999999998,0.453,0.02157142857142857,0.32,0.015238095238095238,0.0,0.0,0.516,0.02457142857142857,0.0,0.0,0.0,0.0,0.6315999999999999,0.15038095238095237,0.4109999999999999,0.09785714285714284,0.5896,0.14038095238095238,2.3814703675000004,0.2268067016666667,2.3897435895,0.22759462757142856,2.333333333,0.2222222221904762,2.472222222,0.23544973542857142,2.28125,0.21726190476190474,9.523809523809524,23.80952380952381,2.0,7.0,0.0,0.7142857142857143,2.3333333333333335,90.47619047619048,85.71428571428571,-61.60869565217391,33.33333333333333,1
Mariannette Miller-Meeks,66.0,0.0,12.571428571428571,281.2857142857143,35.133774153410485,14.93798817501125,6.543531469825707,2.3492969916257507,0.0,6.6468312811508525,1.1154958425851333,4.24871821829544,15.66152199135895,1.0,11.571428571428571,213.42857142857142,67.85714285714286,1.0,160.42857142857142,46.79536549274438,0.5255009276437848,118.85714285714286,34.05803934110048,4.436469539029086,1.517830160485897,4.261301204797655,1.1039772499291263,2.529735024317905,4.609571365313923,0.7114083570564399,1.4669902597663935,0.4085489010989011,0.010547439533892075,0.4586218320661598,0.02129808155011808,0.5085979741019215,0.02441994999652098,0.42380476190476185,0.0064705197465305415,0.22741666666666666,0.002180207498462684,0.47758374561945993,0.020400761901515543,0.34593333333333337,0.005080589952835376,0.41256190476190474,0.005943556125283607,0.647436812323745,0.2318706966593443,0.4750771755614024,0.1704877240708371,0.5894673905456455,0.21103763347799961,2.1677285686708267,0.32903971279976935,2.1646241534326918,0.32928318333682116,2.170150203380895,0.3289365633290106,2.141139074331978,0.32362158021596826,2.1955775730768172,0.3343682523998884,15.238354468529547,35.85439668745239,0.09925431711145996,22.65357142857143,0.3947913140006562,0.4379544973898355,5.751803668175734,59.057745303644765,44.255932676377185,194.6485561624507,8.961966604823747,1
Marie Newman,57.0,0.0,9.333333333333334,157.66666666666666,24.81720303813327,18.476352674027094,7.793927648578812,5.361443896327617,0.0,9.274626106021454,1.2020202020202022,3.534394330905959,15.130569258476235,2.0,7.333333333333333,122.66666666666667,35.0,1.0,94.0,49.97699554939021,0.7672558922558923,63.666666666666664,30.85511710030524,3.1615568601869968,0.8438818565400844,1.9484698104431069,0.19047619047619047,2.6392749111667095,4.928578309538948,0.8438818565400844,0.9551003107444931,0.5762166666666667,0.014476993512623824,0.2816,0.014666518808436614,0.5277,0.02819238040190355,0.11466666666666665,0.00290295358649789,0.16666666666666666,0.004219409282700422,0.5521333333333334,0.011272692962972139,0.22233333333333336,0.0012704761904761906,0.599,0.0054375380448694124,0.6439221471682772,0.22645583547331424,0.44341909810176067,0.1567517753171438,0.5942827970103512,0.20974667965793334,2.1765125507145453,0.2477357508923972,2.191345120677576,0.24939581428597335,2.1614925926057578,0.24606895574147983,2.1673068992893936,0.24649367082902832,2.176486463920606,0.24801432122182146,11.37117865468828,35.248796518780914,0.27777777777777773,16.409511784511782,0.39329339910735256,0.7521881343003788,2.695112781954887,61.04334183820919,42.191615678697346,72.07612951217601,10.9006734006734,-1
Marilyn Strickland,59.0,0.0,9.0,161.5,32.02263599853961,15.713764147499088,6.038700255567726,4.227820372398686,0.0,6.04417670682731,3.026652062796641,5.742971887550201,13.893756845564074,2.0,7.0,112.0,49.5,1.5,106.0,46.73721340388007,0.375,82.5,39.62502875546354,2.1739130434782608,0.6211180124223602,2.1719960125757227,3.7037037037037037,3.7056207346062418,5.268000920174833,0.6172839506172839,3.7056207346062418,0.48050000000000004,0.024421765968867422,0.18864285714285714,0.008201863354037267,0.4992954545454545,0.025924258109040716,0.1405,0.0017453416149068323,0.23049999999999998,0.0028456790123456786,0.5297499999999999,0.010274039567517827,0.31320833333333337,0.02320061728395062,0.5223181818181818,0.021955927459550644,0.5332368173258004,0.1879002185415229,0.5079967043314502,0.17687295836208883,0.5834183929692405,0.20432393988191092,2.172591763335973,0.2893568372436738,2.298063396599548,0.30336779551671655,2.083154318197964,0.2793525456417644,2.2159403157975115,0.2939175875482133,2.1094460498733034,0.2823936399330573,13.321447741737597,34.989648033126294,0.2857142857142857,18.175,0.6576305220883535,0.4914529914529915,5.363636363636363,65.63530404110114,51.07928839812898,74.78952172325666,17.5,-1
Mario Díaz-Balart,60.0,1.0,15.977272727272727,290.8636363636364,28.844189777968595,16.202723310634955,6.331380831842728,5.202516581859532,0.017423513303143155,7.993893974684914,1.5471425574902578,3.6478089035535715,14.507401672924635,1.7954545454545454,14.181818181818182,215.88636363636363,74.97727272727273,1.2954545454545454,150.61363636363637,51.307896066304686,0.5691800114654572,105.43181818181819,29.52600549774385,2.5194018548759085,0.8820416894665314,2.4349482012484596,1.5169518344050141,2.248983434988518,5.717287816544971,0.6964938371188196,1.4671345000634324,0.4026932049319244,0.01050385261184156,0.3731325396825396,0.010014566223951601,0.5309851031425222,0.0310804427368486,0.2736291617473436,0.0026778436099868723,0.2586413983743529,0.0033713226960555894,0.4556641718130356,0.011884571516809469,0.3370218227645561,0.006427130578459855,0.3426854015454417,0.006381061193118884,0.6144545264576331,0.21373982848224965,0.4629159137161356,0.16085679435016167,0.6067490052675857,0.2109492502855306,2.1390262261638866,0.2791795988157231,2.1381542919968095,0.27897387569656923,2.136309900868435,0.2789598215749767,2.1103763004473506,0.275373608943809,2.1715707186742934,0.2835004686567258,13.042701509205676,34.7881505979803,0.17808580494075144,18.071950743379617,0.3436270334785538,0.6066052067964164,4.275319568598871,57.302059513115935,40.750522664711305,206.56915523937394,10.530345645301317,1
Mark Amodei,63.0,1.0,16.035714285714285,320.7142857142857,27.506605554019327,17.01922634534549,6.0790341350934165,4.820635286808972,0.09137319431063139,7.435483506927562,2.0970247952952783,2.8516010174783957,15.4320965204766,3.2142857142857144,12.821428571428571,250.71428571428572,70.0,1.75,167.14285714285714,52.05095812947247,0.581726034364608,114.53571428571429,29.362808725120544,2.410324059493636,0.9919379391260037,2.494149998804614,0.9730212549341406,1.3720001900491074,5.3016428373410145,0.6087541826559895,1.077771491524241,0.3683787840136055,0.005541034477749057,0.39468431107843704,0.01014352081429883,0.525794806751261,0.027979071022341113,0.32072066326530607,0.0032868149321241377,0.22442857142857148,0.0018295845998742926,0.4908185880033833,0.012140127986665585,0.32942913961038955,0.003812867403804872,0.33706587301587304,0.004293387951385517,0.6224624630127777,0.20957411525892863,0.44038066580744156,0.14832918010436874,0.5785028956044628,0.19503960136333562,2.1381893809730355,0.3083630078009251,2.1266389416539786,0.3067668094741363,2.1423178280039172,0.3089553884980726,2.1092335389011523,0.30379559055504635,2.1719301459945277,0.31362502388645286,14.4127072907522,33.60647645724971,0.24292421574437095,21.003696461881017,0.23460787904097294,0.6575488757810016,4.337233009379583,55.96953436455416,39.44698512712852,237.38120535853005,10.74858055821654,1
Mark DeSaulnier,69.0,1.0,20.95945945945946,463.7972972972973,31.451018873432254,14.745783643249291,5.917316750476336,3.8233469128453375,0.015420747717678525,7.065670711129232,1.1815882658018106,3.3148035523996873,15.60868259792497,3.1216216216216215,17.83783783783784,344.4054054054054,119.39189189189189,2.1486486486486487,195.13513513513513,49.898544870041796,0.6329053216853942,130.40540540540542,31.85505169834312,2.797685064932924,0.7830801100542089,2.523676115712228,1.2303420306111845,1.6051939958369656,4.711489083443756,0.5265136032415533,1.3826429106742146,0.32945094297615485,0.007825318491632663,0.34588789762304184,0.010905605510193837,0.49788700064449865,0.02530533186034605,0.24851701112657,0.002497708038998315,0.22578621171488822,0.0024262087411019446,0.4517570738960054,0.012465734671606516,0.2978915112724005,0.005629882690251178,0.3270277628842337,0.00642040100139335,0.6151718197777444,0.2187182138150473,0.4508350018745107,0.15982471608416454,0.5940936830426681,0.21109979394440112,2.1275913608034713,0.32431425879251335,2.1378018301620125,0.3262718892653221,2.1163693441360945,0.32218821836004263,2.115042860294688,0.3225460064819914,2.1434821542080464,0.3267472916993951,15.26131965526201,35.601257786279575,0.3848756181467541,19.217123852634497,0.39392449216465375,0.5060778186843877,inf,57.97008778930267,43.43649324638635,380.67366524232085,19.407764713491748,-1
Mark E. Green,57.0,1.0,11.9,207.9,31.450643539525082,15.589612474245198,6.693063567286491,3.8729172761113366,0.03393820668797471,9.118715158104067,1.2484830924016381,3.1345424843913596,14.294495316921955,2.1333333333333333,9.766666666666667,152.23333333333332,55.666666666666664,1.5,118.36666666666666,49.26976431515565,0.7307848711271264,86.46666666666667,34.153957383642094,4.349563517894737,0.9079485999922164,2.785602116552027,1.3320255190239518,2.3646615525440224,5.226341275611841,0.700960120327118,1.7365521011705338,0.31785088509316767,0.0116376412747508,0.3339658292633293,0.014661541313558636,0.4966095705580264,0.026612651867574093,0.23620650793650796,0.004300729899948839,0.24501733618233618,0.0035231920434923626,0.4485873719336218,0.013497970396439941,0.2711834500466853,0.00557110667478997,0.315970787037037,0.00865378748472284,0.6122346677252739,0.2260513245724349,0.45253146669887734,0.16733286780944978,0.5838646033925126,0.21575539642324626,2.1444843963169626,0.3334517750518656,2.1770799985263163,0.3389803597842048,2.1184074021205483,0.3291237411146738,2.115719965851308,0.3286951472807746,2.1784222299681475,0.33915716436228915,15.551869817145105,36.95184818602608,0.2918228751649804,16.22398598711729,0.5147849412429129,0.5204220632472831,4.621581701360496,64.23605913926251,48.1251299105133,122.46358888432489,18.05750503001509,1
Mark Pocan,57.0,1.0,19.724137931034484,404.0344827586207,30.286310266336393,16.38990033212513,6.454399240242096,4.277562253005129,0.021848186030324505,6.601620779949423,1.4155991933076144,3.9958604999351275,14.664921712973415,3.3448275862068964,16.379310344827587,302.62068965517244,101.41379310344827,2.0344827586206895,199.6551724137931,49.51379960917051,0.28916122637052877,139.31034482758622,31.42741410406196,2.923847157239683,1.2765018240509978,2.163366818170864,1.9423654644266357,2.9357583804996183,5.367776953405815,1.203907779608694,2.060901891253026,0.4408600586259108,0.01552659701990405,0.3980980691355829,0.012307314072081169,0.521596007578962,0.02789264078231893,0.32897991864457377,0.004113827472359049,0.3745916504950987,0.005525706134269336,0.4610104759759992,0.010627957242242093,0.41078931355496684,0.008178604436897908,0.40829130602606767,0.009730775713723598,0.6041534952101735,0.21437990706135304,0.47288735146407274,0.16766885186551309,0.5887408896171838,0.2091275725702104,2.1409387475546873,0.3236418198186065,2.161220384424872,0.3269031238589352,2.129251745303951,0.3216545134912055,2.123196685076056,0.3210268379032095,2.1638326428849357,0.32707777648245906,15.149798463181227,35.45076316854218,0.23800675642233307,21.16419564714849,0.3553091693720107,0.5748746764368194,5.967572074039426,56.51479201628758,41.22763923040541,319.9264602947161,12.26631317149312,-1
Mark Takano,61.0,1.0,40.91304347826087,2468.0434782608695,34.85855067503873,12.25037279914269,5.9833510105131165,2.6331802531050403,0.0044884690275688345,5.875905378143264,0.9751293626316546,3.5355971850245664,15.143365006874452,12.630434782608695,28.282608695652176,1604.304347826087,863.7391304347826,18.195652173913043,404.2173913043478,44.99629511261989,0.5403270811943185,229.08695652173913,33.72113621289852,3.074354299845044,0.8147710436459129,2.1951129532658284,0.8188948367398062,1.7496583191003203,6.240701977027887,0.583779097486545,1.1624692354445856,0.3275575930467356,0.008095657563919622,0.38030407413988976,0.013637659643976573,0.5137666657151219,0.033866978556822566,0.27310193714470293,0.0025818275371918874,0.24300278418707766,0.0025818554287109765,0.42736853354786936,0.010447810866627088,0.2397146353096346,0.0034724177268392396,0.4030354503848359,0.006610313202039521,0.6184977289453811,0.21190633628833863,0.44825972502829925,0.15376704660733587,0.5990890892231585,0.2055306492378406,2.152982610353027,0.2982671940758691,2.1541253704723387,0.2983677376591091,2.145693069914264,0.29720522659266324,2.1321612206165246,0.2953515408059016,2.17214814154348,0.30093404376201144,13.830002003442125,34.20810160363797,0.44389623766508557,30.357735795587622,0.5817256301703413,0.3920576126145501,inf,55.74211024080058,42.54277522741467,2386.7835381213686,30.420102448422366,-1
Markwayne Mullin,44.0,1.0,9.675,172.275,30.270949441916166,17.32129413600863,6.961254925526184,3.745499150055263,0.06479289940828402,7.987494609174067,1.1905955636924708,3.7258177226454827,13.873744877562425,1.625,8.05,128.875,43.4,1.2,102.575,47.43427235896357,0.608157680168129,74.225,35.31823973327049,3.0680690725864648,0.8701773718947511,2.5156387784509797,1.1541738799055368,2.1219478814926584,4.848558320474536,0.6469992261062181,1.4728343177298462,0.348449318977591,0.009123907644653336,0.38756740100864906,0.012354826745612118,0.5158014220675159,0.025381005550603675,0.2445520833333333,0.0027808933375783862,0.20014166666666666,0.002449537986391644,0.5002492938311688,0.012681279463244701,0.27105442460317464,0.003987870424844108,0.375299567099567,0.006613784936536367,0.6034541814414676,0.22922279880419313,0.449615544555814,0.17135261239679483,0.584232068126401,0.22240843851736636,2.143291828072974,0.3474877341558291,2.1608021113455713,0.3499533190673777,2.131885867997682,0.34571608626250383,2.137429748782637,0.34701816147153636,2.151007519151862,0.34816871277950145,16.157944148487967,38.14805567281921,0.2732787004662004,17.708462871193134,0.6390106967658784,0.605474486442566,5.065584221724988,64.47123931779605,48.21128059788784,87.13355667401102,15.448194564293635,1
Mary Gay Scanlon,62.0,0.0,25.686274509803923,639.4509803921569,30.63848140311966,15.951940206727237,6.148971248901677,4.403190954825603,0.01299443673032036,6.596635334293869,1.435428799250285,3.6071625101225684,15.386922594520554,3.4901960784313726,22.19607843137255,448.94117647058823,190.50980392156862,3.803921568627451,256.37254901960785,50.26345588860906,0.4216451196074372,170.3921568627451,31.743114859635522,2.926691218516098,1.0880625292112227,2.5250762253760657,1.6892039766271214,2.677309591456261,5.441101533872825,0.8269160996486019,1.933574087776098,0.38802055146746556,0.012438941443932643,0.39457375162332314,0.012266055982701253,0.49880499846851295,0.02907393901163449,0.3055026806711378,0.0037670085652104224,0.3141065490079817,0.0037006582801151675,0.4669365970664907,0.012754366006638072,0.3750590167084848,0.008156155630708485,0.4416654518595947,0.009496841821215924,0.6004820894758542,0.2110702602926454,0.46722207795841725,0.163475997813028,0.5891759391627702,0.20715185745736298,2.1037348534112392,0.30359038007242434,2.1115591140472025,0.3051492601133716,2.094185275512888,0.301842938043879,2.077533951688792,0.3001239156254617,2.1342000460202404,0.30773740209365985,14.157890351349808,35.11392510680605,0.41494353909528675,21.688998492642874,0.41086507731843386,0.5592926819460241,6.774884110737975,58.84067944071806,44.38971759827879,555.269252903665,21.20896024257078,-1
Mary Miller,62.0,0.0,9.2,150.4,32.52998044250453,14.948690103490659,5.698529289889706,4.146108885645296,0.0,6.298142986912191,1.1815067130821917,3.9116275229206194,16.676511551161454,2.0,7.2,112.4,38.0,1.4,98.0,49.18253528305401,0.21524475524475525,74.4,39.58071496556408,1.720754418177794,0.7203335652166376,1.1003400166746087,1.6173747709974982,2.263108224357036,2.4786509005381014,0.5567076016218213,0.8223691494857244,0.37746454545454544,0.010471627304973561,0.26608499999999996,0.007222473400716668,0.42215841269841264,0.012992335908625193,0.18134999999999998,0.0023504190152977963,0.2993,0.0028826165010641014,0.4400666666666666,0.005623825689935335,0.4048,0.008423748092248566,0.25095,0.0042383048524114305,0.5992452418413439,0.1955576482058449,0.4755436549425637,0.15520124060702933,0.5657833384087025,0.18579056319547185,2.1036470238943057,0.3609409984247399,2.114917065753523,0.3622531140538302,2.0933893706099918,0.35962732731060787,2.005995838661902,0.3434948024453592,2.2103761041462078,0.37975979318034203,17.15127714083299,32.681911869097476,inf,17.464895104895103,1.1853670807998031,0.4976465419926708,5.758759018759019,70.5774585116832,56.819241788568206,65.00890250439335,30.531468531468533,1
Matt Cartwright,60.0,1.0,17.64,306.64,29.955038489948194,17.46061445759602,6.811688868916908,3.596955169420419,0.07187751663874259,7.707530023811422,1.539057968698103,3.634048714940986,14.413997568258077,3.36,14.28,225.48,81.16,1.56,161.72,48.461209989764804,0.29591825366527724,113.24,31.339419679557427,3.482608005838175,1.0999988283628301,2.8483064501337547,1.7298825224731693,2.112374548287041,5.686848588513945,0.777484998713461,1.8076805872079535,0.3985343042468367,0.009989248628973452,0.41997991442839727,0.014317114167280195,0.5188702121028547,0.029595311912751138,0.30792856410256414,0.003757760754671001,0.3617013333333333,0.00357089710740987,0.47418517665591453,0.01400155317453847,0.35920874358974353,0.0070387457490874925,0.45004876190476184,0.008517756255071927,0.6098969967012986,0.22198458184918254,0.46421259035263107,0.16842739332418002,0.5943696155786575,0.21604816636112928,2.1501687189471808,0.3352984491479743,2.160669430589121,0.33659607475825915,2.1433096136595085,0.33435886607073884,2.1088468446963136,0.32920706296005464,2.196257734310913,0.34209170380625514,15.586543118457078,36.31853540319175,0.2915417643782494,18.744907453978055,0.31958223247728396,0.6086670383262189,4.824380122108713,56.97010458106101,40.5779959325394,221.44919122177112,12.665340283375382,-1
Matt Gaetz,39.0,1.0,15.89655172413793,322.2068965517241,28.81267444076741,16.786784945345058,6.267588093867043,4.386559882841014,0.010169966206465233,8.424040479209854,1.6153704346370488,3.93799541284785,15.917905425995233,1.9310344827586208,13.96551724137931,243.44827586206895,78.75862068965517,1.2758620689655173,168.41379310344828,52.23492308457373,0.3857546816918563,119.51724137931035,31.0819750860477,2.7234420670112516,1.083047878230877,2.0863028212601584,1.9245920079716572,2.6238432247936605,6.045279405909793,1.1643854356861076,1.3066395956296426,0.4343963162191797,0.012741413418404894,0.4521385074755854,0.013228802557556141,0.5233651030719167,0.0322449295100203,0.3364489724834553,0.004366880223237204,0.37264232348111653,0.005134177503740783,0.505344822877264,0.01048622546063464,0.43133724751033015,0.010339002228646539,0.3514370023779319,0.0068943080972877,0.6119515385767686,0.20976453565243405,0.4817754353512806,0.16451158309148461,0.6122947696922432,0.20952915196642682,2.1655901083734923,0.2832156427706776,2.155218479247807,0.2823734945991447,2.1599700753358406,0.28218435579576917,2.151877264304374,0.28080404815947935,2.18178716462448,0.2858350298884817,13.082332985784724,34.20564735928223,0.17141304836450177,20.956779893664145,0.36063506356843006,0.6183566223826549,3.6099105816138923,56.7882968590411,41.11433377732858,236.0478074700071,10.481139502112208,1
